Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle
1451456.201,-271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1451466.202,-272.0,-1.0,1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0
1451476.203,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,2.0
1451487.496,-272.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,1.0
1451497.497,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451507.498,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451518.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451528.544,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451539.201,-272.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,2.0
1451550.201,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,2.0
1451560.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451570.201,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,2.0
1451581.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451591.202,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,0.0
1451601.202,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451611.682,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451622.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451632.201,-271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451643.201,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,3.0
1451654.169,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1451665.201,-271.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,2.0
1451675.202,-272.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,2.0
1451685.202,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,3.0
1451696.201,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,3.0
1451706.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451717.201,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,2.0
1451727.202,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,2.0
1451737.203,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451747.204,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,0.0
1451757.355,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451768.205,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1451778.206,-271.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,0.0
1451788.211,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451799.202,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451810.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451821.201,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451831.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451841.201,-272.0,-1.0,1.0,0.20000000298023224,0.0,0.0,0.0,0.0,1.0
1451851.202,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1451862.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451873.201,-271.0,2.0,-2.0,-0.4000000059604645,-0.0,0.0,0.0,0.0,2.0
1451884.201,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451894.202,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1451904.823,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451915.201,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451925.202,-271.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,3.0
1451935.327,-271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451946.201,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451957.154,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,0.0
1451968.169,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451979.202,-272.0,1.0,-1.0,-0.20000000298023224,-0.0,0.0,0.0,0.0,1.0
1451989.202,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1451999.203,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
