Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,xPositionError,angleXp,angleXi,angleXd,setAngleXOut,carriageYPosition,pendulumYAngle,yAngleError,yPWMp,yPWMi,yPWMd,yWMout,yPWM,yPositionError,angleYp,angleYi,angleYd,setAngleYOut
860829.819,-480.0,1941.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1657.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860831.797,-480.0,1942.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1650.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860833.798,-480.0,1942.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1651.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860835.798,-480.0,1941.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1651.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860837.797,-480.0,1941.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1651.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860840.056,-480.0,1944.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1654.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860841.797,-480.0,1942.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1649.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860843.798,-480.0,1946.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1650.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860845.797,-480.0,1943.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1653.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860847.799,-480.0,1947.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1652.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860849.798,-480.0,1946.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1652.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860851.299,-480.0,1941.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1651.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
860852.799,-480.0,1944.0,-1879.0,1127.04931640625,0.0,0.360562801361084,1127.0,255.0,0.0,17.43000030517578,-5.554281234741211,-3.409868723140713e-32,11.0,439.0,-1650.0,-1615.0,969.793212890625,0.0,-1.0066888332366943,968.0,255.0,0.0,4.964999675750732,32.51423645019531,-0.07659842073917389,37.0
