Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle
93142.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93152.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93162.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93173.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93183.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93193.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93204.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93215.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93225.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93235.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93245.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93255.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93266.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93277.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93287.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93297.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93308.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93319.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93330.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93351.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93362.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93372.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93382.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93393.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93403.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93414.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93425.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93435.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93445.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93455.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93465.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93476.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93486.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93496.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93507.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93517.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93527.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93538.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93548.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93558.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93568.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93579.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93590.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93601.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93612.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93623.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93633.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93643.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93654.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93665.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93676.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93686.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93697.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93707.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93718.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93729.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93739.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93749.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93759.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93769.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93780.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93790.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93801.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93811.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93833.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93844.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93854.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
