Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle
0.0,0.0,1.0097419586828951e-28,1.1231855607071993e-39,-1.7014118346046923e+38,0.00016880406474228948,9486837219328.0,2.4567189128554254e-38,1.2611686178923354e-44,0.0
0.009,0.0,0.0,0.0,-2.4758800785707605e+27,1.122899695820477e-39,-1.7014118346046923e+38,0.00016880406474228948,9486837219328.0,2.456360180448558e-38
2.305,0.0,0.0,-1.1920928955078125e-07,1.1209294701796363e-39,-1.7014118346046923e+38,6.475743830058889e-10,2.0089139241008525e-09,6.799665439430754e-33,1.454466050853635e-35
590.085,0.0,0.0,0.0,0.0,7.190124051703606e-09,1.6815581571897805e-44,2.3509528284038883e-38,5.707636800502374e-31,-4.100598166828314e-33
151061.903,0.0,0.0,0.0,2.8516296879388392e-08,1.6815581571897805e-44,2.3509528284038883e-38,5.429220023114634e-31,0.00017661243327893317,-1.8921687404849924e-13
151061.943,0.0,0.0,0.0,0.0,5.280380491099359e+20,4.3846628948723526e-42,nan,0.00017661228775978088,-1.8921687404849924e-13
151061.951,0.0,0.0,0.0,0.0012673735618591309,1.6815581571897805e-44,2.3509528284038883e-38,5.429220023114634e-31,0.00017661243327893317,-1.8921687404849924e-13
179376.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179386.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179396.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179406.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179416.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179426.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179437.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179448.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179458.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179469.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179479.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179489.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179500.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179511.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179522.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179533.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179543.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179553.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179563.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179574.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179585.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179596.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179607.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179618.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179628.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179638.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179649.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179660.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179670.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179681.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179691.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179702.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179713.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179724.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179735.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179746.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179757.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179767.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179777.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179789.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179800.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179810.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179821.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179832.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179843.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179854.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179865.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179876.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179886.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179896.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179907.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179917.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179928.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179938.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179949.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179960.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179970.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179980.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179990.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180010.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180020.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180030.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180041.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180051.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180062.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180072.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180082.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180092.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180102.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180112.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180133.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180143.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180154.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180165.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180175.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180186.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180196.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180206.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180216.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180226.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180237.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180248.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180259.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180270.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180281.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180292.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180302.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180313.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180323.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180334.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180344.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180355.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180366.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
