Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle,xPositionError,angleXp,angleXi,angleXd,setAngleXOut
0.0,-2.051055205461644e-31,9.10844001811131e-44,0.0,-3.851859888774472e-34,3.6470131681578654e+26,1.6535321879032841e-43,7.4504669100861065e-09,5.70667383553018e-31,-2.83012884175634e+37,1.2860738954987803e-39,0.0,1.7586497514255317e-38,8.548717289613705e-14,5.882981659673163e-39
0.014,0.0,2.0,6.0,0.0,0.0,17.565000534057617,0.0,0.0,17.0,1.19550763278631e+33,0.0,0.00016975401376839727,9486833025024.0,2.608390974478858e-38
0.064,3.6399182573212133e-35,1.0875173299858147e-38,-1.7014118346046923e+38,1.0314123777277473e-08,9486830927872.0,2.6078887491092437e-38,1.961817850054744e-44,0.0,-0.0,1.0854878204306729e-29,8.96831017167883e-44,0.0,0.0,-2.0000152587890625
0.065,2.640415686983033e-06,9486830927872.0,2.6071712842955094e-38,1.961817850054744e-44,0.0,-0.0,1.0854878204306729e-29,8.96831017167883e-44,0.0,0.0,-2.0000152587890625,-8.96831017167883e-44,2.6764800668604006e-43,-2.051055205461644e-31
3.585,0.0,0.0,-2.0000152587890625,2.0000152587890625,2.6904930515036488e-43,-2.051055205461644e-31,9.10844001811131e-44,0.0,-3.851859888774472e-34,5.724854420620509e+26,1.6535321879032841e-43,7.4504669100861065e-09,6.798911653678289e-33,1.684530612581467e-30
917.774,0.0,0.0,2.2958874039497803e-41,2.322792334464817e-41,6.905598832192699e-41,-7.476144071229749e-36,2.351378823137043e-41,0.0,0.0,5.408581359102897e-27,4.2481764244471154e-41,nan,5.583895801575494e-31,1.0497531307080484e-30
4198.236,2.6904930515036488e-43,-2.051055205461644e-31,9.10844001811131e-44,0.0,-3.851859888774472e-34,1.6718241726491597e+26,1.6535321879032841e-43,7.4504669100861065e-09,5.461117767620808e-31,-4.118379499059432e+26,1.2860738954987803e-39,0.0,5.831554006032442e-39,8.548717289613705e-14
1074748.457,0.0,2.710505431213761e-20,6.019716159926585e-39,0.0,0.0,-9.13925488387866e+23,1.0875237759587506e-38,-1.7014118346046923e+38,0.00017661599849816412,-1.8921687404849924e-13,1.5907222137248297e-30,0.0,1.0,-4.0
1883491.454,0.0,1.0,1.0,-0.5600000023841858,-0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1883495.455,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1883511.454,0.0,-1.0,-1.0,0.5600000023841858,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1883519.455,0.0,-1.0,-1.0,0.5600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883531.455,0.0,1.0,1.0,-0.5600000023841858,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883538.455,0.0,1.0,1.0,-0.5600000023841858,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883550.546,0.0,1.0,-1.0,0.5600000023841858,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1883561.454,0.0,-1.0,-1.0,0.5600000023841858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
