Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle
406506.2,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406516.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406526.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406537.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406548.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406559.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406569.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406580.2,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406590.2,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406601.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406612.157,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406623.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406634.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406644.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406655.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406666.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406676.206,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406687.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406698.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406709.205,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406720.2,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406730.899,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406741.201,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406751.202,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406761.203,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
406771.203,3747.0,1851.0,-1851.0,-444.239990234375,-0.0,-6.547510147094727,-450.0,0.0,-1.0
