Timestamp (ms),carriageYPosition,pendulumYAngle,yAngleError,yPWMp,yPWMi,yPWMd,yWMout,yPWM,yPositionError,angleYp,angleYi,angleYd,setAngleYOut
159447.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159457.194,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159467.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159477.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159487.193,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159497.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159507.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159517.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159527.193,0.0,1541.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159537.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159547.194,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159557.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159567.193,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159577.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159587.194,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159597.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159607.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159617.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159627.192,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159637.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159647.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159657.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159667.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159677.195,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159687.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159697.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159707.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159717.193,0.0,1549.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159727.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159737.194,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159747.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159757.194,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159767.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159777.194,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159787.192,0.0,1542.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159797.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159807.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159817.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159827.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159837.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159847.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159857.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159867.194,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159877.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159887.193,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159897.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159907.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159917.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159927.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159937.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159947.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159957.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159967.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159977.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159987.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
159997.195,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160007.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160017.193,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160027.192,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160037.193,0.0,1542.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160047.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160057.194,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160067.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160077.194,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160087.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160097.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160107.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160117.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160127.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160137.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160147.193,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160157.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160167.193,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160177.192,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160187.194,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160197.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160207.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160217.192,0.0,1549.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160227.194,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160237.192,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160247.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160257.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160267.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160277.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160287.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160297.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160307.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160317.195,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160327.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160337.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160347.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160357.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160367.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160377.194,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160387.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160397.194,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160407.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160417.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160427.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160437.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160447.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160457.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160467.193,0.0,1542.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160477.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160487.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160497.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160507.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160517.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160527.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160537.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160547.194,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160557.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160567.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160577.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160587.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160597.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160607.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160617.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160627.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160637.195,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160647.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160657.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160667.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160677.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160687.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160697.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160707.192,0.0,1542.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160717.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160727.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160737.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160747.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160757.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160767.193,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160777.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160787.193,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160797.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160807.193,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160817.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160827.194,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160837.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160847.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160857.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160867.194,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160877.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160887.192,0.0,1543.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160897.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160907.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160917.193,0.0,1548.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160927.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160937.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160947.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160957.195,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160967.192,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160977.193,0.0,1546.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160987.192,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
160997.193,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
161007.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
161017.194,0.0,1547.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
161027.192,0.0,1544.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
161037.194,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
161047.192,0.0,1545.0,1504.0,-902.4000244140625,0.0,0.6800164580345154,-901.0,-255.0,0.0,0.3499999940395355,0.16802938282489777,0.001322273863479495,0.0
