Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,pendulumYAngle
225477.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225487.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225497.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225508.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225518.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225529.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225540.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225550.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225561.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225571.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225581.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225591.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225601.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225612.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225622.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225632.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225643.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225653.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225664.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225674.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225685.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225695.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225706.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225717.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225728.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225738.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225748.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225759.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225769.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225779.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225790.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225800.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225810.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225821.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225831.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225841.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225852.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225862.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225873.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225883.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225894.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225904.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225914.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225924.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225934.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225945.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225956.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225966.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225976.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225987.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225998.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226009.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226020.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226030.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226041.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226052.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226062.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226073.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226084.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226095.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226105.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226116.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226127.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226137.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226148.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226158.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226169.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226179.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226189.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226200.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226210.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226220.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226231.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226242.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226252.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226263.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226274.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226285.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226295.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
