Timestamp (ms),carriageXPosition,pendulumXAngle,xAngleError,xPWMp,xPWMi,xPWMd,xPWMout,xPWM,xPositionError,angleXp,angleXi,angleXd,setAngleXOut,carriageYPosition,pendulumYAngle,yAngleError,yPWMp,yPWMi,yPWMd,yWMout,yPWM,yPositionError,angleYp,angleYi,angleYd,setAngleYOut
930967.901,375.0,19.0,3.0,-1.214591383934021,0.0,-0.6147421002388,-1.0,-1.0,375.0,5.625,15.971699714660645,-3.880748987197876,17.0,2.0,-18.0,-3.0,0.5900778770446777,0.0,1.7042709589004517,2.0,2.0,-2.0,-0.029999999329447746,-34.5427131652832,17.197500228881836,-17.0
930977.906,372.0,14.0,1.0,-0.6547682881355286,0.0,0.023013804107904434,0.0,0.0,372.0,5.579999923706055,15.98178482055664,-4.941868305206299,16.0,-1.0,-18.0,0.0,-0.02881956472992897,0.0,0.026689134538173676,0.0,0.0,0.0,0.0,-34.54273223876953,16.18450927734375,-18.0
930998.803,370.0,14.0,0.0,0.17142045497894287,0.0,-0.209243044257164,0.0,0.0,370.0,5.549999713897705,16.0051326751709,-4.831247329711914,16.0,-5.0,-26.0,5.0,-2.1403796672821045,0.0,-1.454951286315918,-3.0,-3.0,5.0,0.07499999552965164,-34.54255294799805,14.232626914978027,-20.0
931008.803,371.0,17.0,-3.0,0.5846510529518127,0.0,1.2428803443908691,1.0,1.0,371.0,5.565000057220459,16.01680564880371,-3.8805243968963623,17.0,-6.0,-29.0,6.0,-3.4251842498779297,0.0,-0.832470715045929,-4.0,-4.0,6.0,0.08999999612569809,-34.54237365722656,13.039130210876465,-21.0
931027.901,374.0,20.0,2.0,0.7638745307922363,0.0,-2.0862765312194824,-1.0,-1.0,374.0,5.609999656677246,16.038583755493164,-1.8383417129516602,19.0,-12.0,-41.0,13.0,-7.085413932800293,0.0,-1.7882635593414307,-8.0,-8.0,12.0,0.17999999225139618,-34.5418586730957,12.10266399383545,-22.0
931037.909,376.0,19.0,-3.0,1.0272281169891357,0.0,0.7948472499847412,1.0,1.0,376.0,5.639999866485596,16.0487060546875,-0.7402513027191162,20.0,-17.0,-40.0,18.0,-9.344110488891602,0.0,-2.7905802726745605,-12.0,-12.0,16.0,0.23999999463558197,-34.54147720336914,12.023964881896973,-22.0
931058.803,381.0,20.0,0.0,0.464717835187912,0.0,-0.48115527629852295,0.0,0.0,381.0,5.714999675750732,16.07254981994629,1.5893808603286743,23.0,-36.0,-37.0,17.0,-10.522106170654297,0.0,0.050472550094127655,-10.0,-10.0,35.0,0.5249999761581421,-34.53987503051758,14.08049488067627,-19.0
931068.803,382.0,24.0,2.0,0.13919921219348907,0.0,-1.3827857971191406,-1.0,-1.0,382.0,5.730000019073486,16.084569931030273,1.888542890548706,23.0,-49.0,-28.0,9.0,-8.166814804077148,0.0,3.7077736854553223,-4.0,-4.0,48.0,0.7199999690055847,-34.538551330566406,15.784985542297363,-18.0
931087.902,380.0,25.0,4.0,-1.888189435005188,0.0,-0.44447922706604004,-2.0,-2.0,380.0,5.699999809265137,16.106889724731445,0.6270241737365723,22.0,-72.0,-16.0,4.0,-2.779653787612915,0.0,1.8481322526931763,0.0,0.0,71.0,1.0649999380111694,-34.53500747680664,18.218523025512695,-15.0
931097.914,375.0,26.0,6.0,-2.4651875495910645,0.0,-1.1291797161102295,-3.0,-3.0,375.0,5.625,16.12047576904297,-1.7393568754196167,20.0,-83.0,-11.0,0.0,0.01693868078291416,0.0,1.3034889698028564,1.0,1.0,83.0,1.2450000047683716,-34.53219223022461,18.976600646972656,-14.0
931118.804,366.0,14.0,-1.0,-1.3477030992507935,0.0,2.019996166229248,0.0,0.0,366.0,5.489999771118164,16.140460968017578,-5.4280924797058105,16.0,-94.0,-11.0,-4.0,2.5804197788238525,0.0,0.5826345682144165,3.0,3.0,93.0,1.3949999809265137,-34.52737808227539,18.10453987121582,-15.0
931128.803,363.0,12.0,1.0,-0.7639035582542419,0.0,0.1200595498085022,0.0,0.0,363.0,5.444999694824219,16.151939392089844,-6.26694393157959,15.0,-96.0,-16.0,-3.0,1.7985212802886963,0.0,0.09772991389036179,1.0,1.0,96.0,1.4399999380111694,-34.524391174316406,17.000661849975586,-16.0
931147.903,362.0,15.0,-4.0,0.38980618119239807,0.0,2.067253828048706,2.0,2.0,362.0,5.429999828338623,16.17313575744629,-5.5808587074279785,16.0,-97.0,-25.0,5.0,-1.2758501768112183,0.0,-2.4933156967163086,-3.0,-3.0,97.0,1.4549999237060547,-34.51873016357422,14.183016777038574,-18.0
931157.904,362.0,16.0,-5.0,0.7052428722381592,0.0,2.3746628761291504,3.0,3.0,362.0,5.429999828338623,16.18290901184082,-5.097044944763184,16.0,-98.0,-28.0,7.0,-3.06290602684021,0.0,-2.154554843902588,-5.0,-5.0,98.0,1.46999990940094,-34.51608657836914,13.19238567352295,-19.0
931178.806,365.0,18.0,-3.0,1.0407787561416626,0.0,0.7890511751174927,1.0,1.0,365.0,5.474999904632568,16.205810546875,-2.8134474754333496,18.0,-104.0,-35.0,14.0,-8.211578369140625,0.0,-1.4429839849472046,-9.0,-9.0,103.0,1.5449999570846558,-34.5097770690918,11.840516090393066,-21.0
931188.803,367.0,20.0,-4.0,1.0299180746078491,0.0,1.437037706375122,2.0,2.0,367.0,5.505000114440918,16.21733283996582,-1.5991610288619995,20.0,-111.0,-40.0,18.0,-10.167360305786133,0.0,-1.7780766487121582,-11.0,-11.0,110.0,1.649999976158142,-34.50640869140625,12.325020790100098,-20.0
931207.901,370.0,24.0,1.0,0.5742226839065552,0.0,-1.2233619689941406,0.0,0.0,370.0,5.549999713897705,16.2388916015625,0.009146876633167267,21.0,-133.0,-30.0,13.0,-9.874971389770508,0.0,2.32900333404541,-7.0,-7.0,132.0,1.9799998998641968,-34.49931335449219,15.185861587524414,-17.0
931217.913,371.0,23.0,1.0,-0.051093608140945435,0.0,-0.5253241062164307,0.0,0.0,371.0,5.565000057220459,16.248889923095703,0.4883534610271454,22.0,-146.0,-21.0,9.0,-7.517786026000977,0.0,3.120710849761963,-4.0,-4.0,144.0,2.1599998474121094,-34.49555969238281,16.759096145629883,-15.0
